Fri Aug 23 2013 00:00:00 GMT-0400 (Eastern Daylight Time),122.00,122.00,118.44,118.50,0,1374309422
Sat Aug 24 2013 00:00:00 GMT-0400 (Eastern Daylight Time),118.51,121.39,118.02,120.04,0,1392768092
Sun Aug 25 2013 00:00:00 GMT-0400 (Eastern Daylight Time),119.60,122.99,119.17,122.11,0,1417198897
Mon Aug 26 2013 00:00:00 GMT-0400 (Eastern Daylight Time),122.11,122.75,119.93,120.06,0,1393847159
Tue Aug 27 2013 00:00:00 GMT-0400 (Eastern Daylight Time),120.07,127.24,120.07,126.50,0,1469193138
Wed Aug 28 2013 00:00:00 GMT-0400 (Eastern Daylight Time),126.48,127.32,122.62,122.62,0,1424675798
Thu Aug 29 2013 00:00:00 GMT-0400 (Eastern Daylight Time),122.62,123.70,122.21,122.39,0,1422584866
Fri Aug 30 2013 00:00:00 GMT-0400 (Eastern Daylight Time),122.35,135.75,120.99,133.49,0,1552288465
Sat Aug 31 2013 00:00:00 GMT-0400 (Eastern Daylight Time),133.09,140.89,132.72,135.35,0,1574672051
Sun Sep 01 2013 00:00:00 GMT-0400 (Eastern Daylight Time),135.14,145.81,134.81,138.34,0,1610215347
Mon Sep 02 2013 00:00:00 GMT-0400 (Eastern Daylight Time),138.63,146.50,134.89,135.85,0,1581969854
Tue Sep 03 2013 00:00:00 GMT-0400 (Eastern Daylight Time),135.61,138.34,133.00,136.77,0,1593346565
Wed Sep 04 2013 00:00:00 GMT-0400 (Eastern Daylight Time),136.53,144.50,123.61,126.74,0,1477012118
Thu Sep 05 2013 00:00:00 GMT-0400 (Eastern Daylight Time),126.76,131.44,121.83,126.43,0,1473965191
Fri Sep 06 2013 00:00:00 GMT-0400 (Eastern Daylight Time),126.49,127.34,119.15,119.15,0,1389646450
Sat Sep 07 2013 00:00:00 GMT-0400 (Eastern Daylight Time),118.89,125.94,118.46,124.15,0,1448411494
Sun Sep 08 2013 00:00:00 GMT-0400 (Eastern Daylight Time),124.13,124.72,120.49,121.66,0,1419836072
Mon Sep 09 2013 00:00:00 GMT-0400 (Eastern Daylight Time),121.86,129.06,119.75,127.11,0,1484085516
Tue Sep 10 2013 00:00:00 GMT-0400 (Eastern Daylight Time),127.27,129.74,125.90,125.91,0,1470679164
Wed Sep 11 2013 00:00:00 GMT-0400 (Eastern Daylight Time),125.89,137.83,123.27,135.25,0,1580450350
Thu Sep 12 2013 00:00:00 GMT-0400 (Eastern Daylight Time),135.55,136.08,131.81,133.13,0,1556386219
Fri Sep 13 2013 00:00:00 GMT-0400 (Eastern Daylight Time),132.83,137.58,132.27,134.98,0,1578699084
Sat Sep 14 2013 00:00:00 GMT-0400 (Eastern Daylight Time),135.01,135.85,128.87,129.22,0,1512038756
Sun Sep 15 2013 00:00:00 GMT-0400 (Eastern Daylight Time),129.40,131.44,128.26,130.37,0,1526085146
Mon Sep 16 2013 00:00:00 GMT-0400 (Eastern Daylight Time),130.86,132.72,129.77,131.72,0,1542395098
Tue Sep 17 2013 00:00:00 GMT-0400 (Eastern Daylight Time),131.59,132.76,124.89,131.66,0,1542278406
Wed Sep 18 2013 00:00:00 GMT-0400 (Eastern Daylight Time),131.71,133.20,130.54,131.47,0,1540598328
Thu Sep 19 2013 00:00:00 GMT-0400 (Eastern Daylight Time),131.37,131.77,128.45,129.65,0,1519883709
Fri Sep 20 2013 00:00:00 GMT-0400 (Eastern Daylight Time),129.70,135.62,126.68,127.04,0,1489921944
Sat Sep 21 2013 00:00:00 GMT-0400 (Eastern Daylight Time),126.95,128.61,126.24,127.43,0,1495101147
Sun Sep 22 2013 00:00:00 GMT-0400 (Eastern Daylight Time),127.87,133.94,126.59,129.12,0,1515584736
Mon Sep 23 2013 00:00:00 GMT-0400 (Eastern Daylight Time),128.98,132.73,125.66,125.95,0,1479037148
Tue Sep 24 2013 00:00:00 GMT-0400 (Eastern Daylight Time),126.05,127.46,125.39,127.25,0,1494974356
Wed Sep 25 2013 00:00:00 GMT-0400 (Eastern Daylight Time),127.38,129.69,127.33,128.22,0,1507033770
Thu Sep 26 2013 00:00:00 GMT-0400 (Eastern Daylight Time),128.21,134.93,127.32,128.38,0,1509434269
Fri Sep 27 2013 00:00:00 GMT-0400 (Eastern Daylight Time),128.94,134.74,128.49,133.78,0,1573520360
Sat Sep 28 2013 00:00:00 GMT-0400 (Eastern Daylight Time),133.77,135.63,132.56,134.78,0,1585878762
Sun Sep 29 2013 00:00:00 GMT-0400 (Eastern Daylight Time),134.90,140.61,134.71,137.34,0,1616584505
Mon Sep 30 2013 00:00:00 GMT-0400 (Eastern Daylight Time),137.15,138.35,130.27,133.00,0,1566038425
Tue Oct 01 2013 00:00:00 GMT-0400 (Eastern Daylight Time),132.68,134.63,131.55,132.18,0,1557001092
Wed Oct 02 2013 00:00:00 GMT-0400 (Eastern Daylight Time),132.05,133.59,102.25,114.13,0,1344930746
Thu Oct 03 2013 00:00:00 GMT-0400 (Eastern Daylight Time),114.45,123.63,111.82,123.63,0,1457492615
Fri Oct 04 2013 00:00:00 GMT-0400 (Eastern Daylight Time),123.41,130.09,123.41,129.01,0,1521498787
Sat Oct 05 2013 00:00:00 GMT-0400 (Eastern Daylight Time),128.63,130.44,128.03,128.55,0,1516777519
Sun Oct 06 2013 00:00:00 GMT-0400 (Eastern Daylight Time),128.36,129.66,126.15,129.00,0,1522686975
Mon Oct 07 2013 00:00:00 GMT-0400 (Eastern Daylight Time),129.43,130.27,126.36,126.94,0,1498859918
Tue Oct 08 2013 00:00:00 GMT-0400 (Eastern Daylight Time),126.74,127.47,124.71,126.00,0,1488277350
Wed Oct 09 2013 00:00:00 GMT-0400 (Eastern Daylight Time),125.85,131.75,125.58,130.69,0,1544249376
Thu Oct 10 2013 00:00:00 GMT-0400 (Eastern Daylight Time),130.67,131.50,129.26,130.59,0,1543701125
Fri Oct 11 2013 00:00:00 GMT-0400 (Eastern Daylight Time),130.75,131.81,129.64,130.90,0,1547971040
Sat Oct 12 2013 00:00:00 GMT-0400 (Eastern Daylight Time),130.90,135.66,130.56,135.19,0,1599426131
Sun Oct 13 2013 00:00:00 GMT-0400 (Eastern Daylight Time),135.19,138.66,134.55,138.13,0,1634968839
